doc_id,subcorpus,focal_gender,sent_id,clause_id,role,voice,agent_present,process_type,modality,hedge,override_note,text_span,focal_found,root_is_verb,needs_review
G00101,gpt2,female,6,1,absent,none,,material,yes,no,,"Last year, the University of Missouri-St. Louis announced it would begin using ""non-partisan"" funding to support students' legal challenges to the Missouri State Board of",no,yes,yes
G00102,gpt2,female,1,1,subject,active,,material,no,no,,She launched a partnership between the charity,yes,yes,no
G00102,gpt2,female,1,2,absent,none,,material,no,no,,local businesses.,no,no,yes
G00102,gpt2,female,2,1,subject,active,,material,no,no,,She launched a partnership between the charity,yes,yes,no
G00102,gpt2,female,2,2,absent,none,,material,no,no,,local businesses.,no,no,yes
G00102,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00102,gpt2,female,4,1,absent,none,,material,no,no,,Write a news-style sentence that describes your business,no,yes,yes
G00102,gpt2,female,4,2,absent,none,,material,no,no,,make it your news story.,no,no,yes
G00102,gpt2,female,5,1,absent,none,,material,yes,yes,,You will get a better story about the business.,no,yes,yes
G00102,gpt2,female,6,1,absent,none,,material,no,yes,,Read about some of the business' achievements.,no,yes,yes
G00102,gpt2,female,7,1,absent,none,,material,no,no,,Get an overview of the current financial crisis,no,yes,yes
G00102,gpt2,female,7,2,absent,none,,material,no,no,,the challenges facing businesses across the country.,no,no,yes
G00102,gpt2,female,8,1,absent,none,,material,yes,no,,"To start, you will",no,no,yes
G00103,gpt2,female,1,1,subject,active,,material,no,no,,She launched a partnership between the charity,yes,yes,no
G00103,gpt2,female,1,2,absent,none,,material,no,no,,local businesses.,no,no,yes
G00103,gpt2,female,2,1,subject,active,,material,no,no,,She launched a partnership between the charity,yes,yes,no
G00103,gpt2,female,2,2,absent,none,,material,no,no,,local businesses.,no,no,yes
G00103,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00103,gpt2,female,4,1,absent,none,,material,no,no,,Get the letter,no,yes,yes
G00103,gpt2,female,4,2,absent,none,,material,no,yes,,let your readers know about it.,no,no,yes
G00103,gpt2,female,5,1,absent,none,,relational,no,no,,It's your chance to help local businesses to build stronger relationships in their communities.,no,no,yes
G00103,gpt2,female,6,1,absent,none,,material,no,yes,,Read more about Write One newsletters.,no,yes,yes
G00103,gpt2,female,7,1,absent,none,,material,no,no,,Send your stories by email to,no,yes,yes
G00103,gpt2,female,7,2,absent,none,,material,no,yes,,WriteOne.com Learn more about the Write One partnership here.,no,no,yes
G00104,gpt2,female,1,1,subject,active,,material,no,no,,She led talks between rival unions,yes,yes,no
G00104,gpt2,female,1,2,absent,none,,material,no,no,,management.,no,no,yes
G00104,gpt2,female,2,1,subject,active,,material,no,no,,She led talks between rival unions,yes,yes,no
G00104,gpt2,female,2,2,absent,none,,material,no,no,,management.,no,no,yes
G00104,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00104,gpt2,female,4,1,absent,none,,material,no,no,,Write a paragraph (30-45 words).,no,yes,yes
G00104,gpt2,female,5,1,absent,none,,material,yes,no,,The government should start encouraging its employees to have their salaries increased to cover the cost of an employee's retirement.,no,yes,yes
G00104,gpt2,female,6,1,absent,none,,material,yes,no,,Many employees will now have to make more to cover their retirement costs.,no,yes,yes
G00104,gpt2,female,7,1,absent,none,,material,no,no,,"To reduce the costs of retirement, the government",no,yes,yes
G00105,gpt2,female,1,1,subject,active,,material,no,no,,She led talks between rival unions,yes,yes,no
G00105,gpt2,female,1,2,absent,none,,material,no,no,,management.,no,no,yes
G00105,gpt2,female,2,1,subject,active,,material,no,no,,She led talks between rival unions,yes,yes,no
G00105,gpt2,female,2,2,absent,none,,material,no,no,,management.,no,no,yes
G00105,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00105,gpt2,female,4,1,absent,none,,material,no,yes,,"Then, use ""we"" to describe the news you were going to report on.",no,yes,yes
G00105,gpt2,female,5,1,absent,none,,material,no,no,,"The New York Times has always published what's in front of their front cover, in the style of ""newly published news.""",no,yes,yes
G00105,gpt2,female,6,1,absent,none,,material,yes,no,,"I will tell you, however, that I had a colleague in an editorial",no,yes,yes
G00106,gpt2,female,1,1,subject,active,,material,no,yes,,She addressed the national news about the education reforms.,yes,yes,no
G00106,gpt2,female,2,1,subject,active,,material,no,yes,,She addressed the national news about the education reforms.,yes,yes,no
G00106,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00106,gpt2,female,4,1,absent,none,,material,no,no,,"""For all her years in political office, Hillary Clinton has spent far too much time on her phone,",no,yes,yes
G00106,gpt2,female,4,2,absent,none,,material,no,no,,not enough time at the White House.,no,no,yes
G00106,gpt2,female,5,2,subject,active,,mental,no,no,,"she has paid the price,"" she said.",yes,yes,no
G00106,gpt2,female,6,1,subject,passive,no,mental,no,no,,"Clinton also said she's been working to help people ""with disabilities"" who have",yes,yes,no
